"person","birthDate","deathDate","personName","personEcartico","birthPlaceEcartico","dbnl","birthPlace"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://data.bibliotheken.nl/id/thes/p075548887","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://data.bibliotheken.nl/id/thes/p075573954","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://viaf.org/viaf/179494255","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://viaf.org/viaf/18146153122405252106","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://viaf.org/viaf/95298273","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","https://rkd.nl/explore/artists/39407","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://vocab.getty.edu/ulan/500006788","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://ta.sandrart.net/-person-3035","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://www.biografischportaal.nl/persoon/06952606","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3804","1573-06-09","http://www.vondel.humanities.uva.nl/ecartico/persons/3804#deathdate","Hendrick Hondius I","http://www.vondel.humanities.uva.nl/ecartico/persons/3804","http://www.vondel.humanities.uva.nl/ecartico/places/126","http://www.biografischportaal.nl/persoon/39192439","Duffel (Brabant)"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus","http://www.vondel.humanities.uva.nl/ecartico/persons/39029","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://www.wikidata.org/entity/Q51044096","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus","http://www.vondel.humanities.uva.nl/ecartico/persons/39029","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://data.bibliotheken.nl/id/dbnla/rola006","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus","http://www.vondel.humanities.uva.nl/ecartico/persons/39029","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://data.bibliotheken.nl/id/thes/p069968551","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus","http://www.vondel.humanities.uva.nl/ecartico/persons/39029","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://viaf.org/viaf/86168996","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/39029","1562","http://www.vondel.humanities.uva.nl/ecartico/persons/39029#deathdate","Jacobus Roelandus","http://www.vondel.humanities.uva.nl/ecartico/persons/39029","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://www.biografischportaal.nl/persoon/07641404","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://www.wikidata.org/entity/Q1780756","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://data.bibliotheken.nl/id/dbnla/isaa003","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://data.bibliotheken.nl/id/thes/p159834066","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://viaf.org/viaf/67278762","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","https://rkd.nl/explore/artists/41140","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://vocab.getty.edu/ulan/500019384","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://ta.sandrart.net/-person-1827","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://www.biografischportaal.nl/persoon/16145710","Helsingør"
"http://www.vondel.humanities.uva.nl/ecartico/persons/3996","1568","1625-09-14","Pieter Isaacsz.","http://www.vondel.humanities.uva.nl/ecartico/persons/3996","http://www.vondel.humanities.uva.nl/ecartico/places/203","http://hdl.handle.net/10934/RM0001.PEOPLE.4118","Helsingør"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anna-roemers-visscher","1583","1651","Anna Roemers Visscher","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anna-roemers-visscher","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/viss001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anselmus-boetius-de-boodt","1550","1632","Anselmus Boetius de Boodt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/anselmus-boetius-de-boodt","nodeID://b689869","http://data.bibliotheken.nl/id/dbnla/bood001","Brugge"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/caspar-barlaeus","1584","1648","Caspar Barlaeus","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/caspar-barlaeus","nodeID://b689873","http://data.bibliotheken.nl/id/dbnla/barl001","Antwerpen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-plantijn","1520","1589","Christoffel Plantijn","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/christoffel-plantijn","nodeID://b689947","http://data.bibliotheken.nl/id/dbnla/plan001","Saint Avertin"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-liens","1580","1636","Cornelis Liens","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-liens","nodeID://b689879","http://data.bibliotheken.nl/id/dbnla/lien001","St. Maartensdijk"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-musius","1500","1572","Cornelis Musius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-musius","nodeID://b689858","http://data.bibliotheken.nl/id/dbnla/musi001","Delft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-schonaeus","1541","1611","Cornelis Schonaeus","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelis-schonaeus","nodeID://b689875","http://data.bibliotheken.nl/id/dbnla/scho029","Gouda"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelius-valerius","1512","1578","Cornelius Valerius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/cornelius-valerius","nodeID://b689880","http://data.bibliotheken.nl/id/dbnla/vale005","Oudewater"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/daniel-heinsius","1580","1655","Daniël Heinsius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/daniel-heinsius","nodeID://b689881","http://data.bibliotheken.nl/id/dbnla/hein001","Gent"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-pietersz-pers","1581","1659","Dirck Pietersz. Pers","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-pietersz-pers","nodeID://b689885","http://data.bibliotheken.nl/id/dbnla/pers001","Emden"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-volkertszoon-coornhert","1522","1590","Dirck Volkertszoon Coornhert","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirck-volkertszoon-coornhert","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/coor001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirk-rafaelsz-camphuysen","1586","1627","Dirk Rafaelsz. Camphuysen","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dirk-rafaelsz-camphuysen","nodeID://b689951","http://data.bibliotheken.nl/id/dbnla/camp001","Gorichem"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dominicus-baudius","1561","1613","Dominicus Baudius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/dominicus-baudius","nodeID://b689954","http://data.bibliotheken.nl/id/dbnla/baud008","Lille"
"http://www.vondel.humanities.uva.nl/ecartico/persons/42198","1542-05-01","1602-10-23","Franciscus Junius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/franciscus-junius","nodeID://b689888","http://data.bibliotheken.nl/id/dbnla/juni001","Heidelberg"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/gerbrand-adriaensz-bredero","1585","1618","Gerbrand Adriaensz Bredero","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/gerbrand-adriaensz-bredero","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/bred001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/guilliam-van-nieulandt","1584","1635","Guilliam van Nieulandt","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/guilliam-van-nieulandt","nodeID://b689873","http://data.bibliotheken.nl/id/dbnla/nieu001","Antwerpen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hadrianus-junius","1511","1575","Hadrianus Junius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hadrianus-junius","nodeID://b689896","http://data.bibliotheken.nl/id/dbnla/juni002","Hoorn"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrick-laurensz-spieghel","1549","1612","Hendrick Laurensz. Spieghel","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrick-laurensz-spieghel","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/spie001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrik-smetius","1535","1614","Hendrik Smetius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/hendrik-smetius","nodeID://b689899","http://data.bibliotheken.nl/id/dbnla/smet037","Lede"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-schotte","1586","1641","Jacob Schotte","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacob-schotte","nodeID://b689865","http://data.bibliotheken.nl/id/dbnla/scho048","Middelburg"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-eyndius","1575","1614","Jacobus Eyndius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jacobus-eyndius","nodeID://b689858","http://data.bibliotheken.nl/id/dbnla/eynd004","Delft"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-noot","1539","1595","Jan van der Noot","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-noot","nodeID://b689972","http://data.bibliotheken.nl/id/dbnla/noot001","Brecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-rosieren","1581","1651","Jan van der Rosieren","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jan-van-der-rosieren","nodeID://b689869","http://data.bibliotheken.nl/id/dbnla/rosi008","Brugge"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-doesa","1545","1604","Janus Doesa","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-doesa","nodeID://b689906","http://data.bibliotheken.nl/id/dbnla/dous002","Noordwijk"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-dousa-jr","1571","1596","Janus Dousa jr.","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-dousa-jr","nodeID://b689906","http://data.bibliotheken.nl/id/dbnla/dous003","Noordwijk"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-gruterus","1560","1627","Janus Gruterus","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/janus-gruterus","nodeID://b689873","http://data.bibliotheken.nl/id/dbnla/grut001","Antwerpen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jason-pratensis","1486","1558","Jason Pratensis","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/jason-pratensis","nodeID://b689881","http://data.bibliotheken.nl/id/dbnla/prat002","Gent"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joannes-van-zuren","1517","1591","Joannes van Zuren","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/joannes-van-zuren","nodeID://b689863","http://data.bibliotheken.nl/id/dbnla/zure001","Haarlem"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-baptista-houwaert","1533","1599","Johan Baptista Houwaert","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johan-baptista-houwaert","nodeID://b689876","http://data.bibliotheken.nl/id/dbnla/houw001","Brussel"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-meursius","1579","1639","Johannes Meursius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-meursius","nodeID://b689969","http://data.bibliotheken.nl/id/dbnla/meur006","Loosduinen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-polyander-kerckhoven","1568","1646","Johannes Polyander Kerckhoven","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/johannes-polyander-kerckhoven","nodeID://b689915","http://data.bibliotheken.nl/id/dbnla/poly001","Metz"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/josephus-justus-scaliger","1540","1609","Josephus Justus Scaliger","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/josephus-justus-scaliger","nodeID://b689918","http://data.bibliotheken.nl/id/dbnla/scal003","Agen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/justus-lipsius","1547","1606","Justus Lipsius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/justus-lipsius","nodeID://b689982","http://data.bibliotheken.nl/id/dbnla/lips001","Overijse"
"http://www.vondel.humanities.uva.nl/ecartico/persons/41063","1547-10-18","1606-03-23","Justus Lipsius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/justus-lipsius","nodeID://b689982","http://data.bibliotheken.nl/id/dbnla/lips001","Overijse"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/karel-van-mander","1548","1606","Karel van Mander","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/karel-van-mander","nodeID://b689983","http://data.bibliotheken.nl/id/dbnla/mand001","Meulebeke"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laevinus-torrentius","1525","1595","Laevinus Torrentius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laevinus-torrentius","nodeID://b689881","http://data.bibliotheken.nl/id/dbnla/torr008","Gent"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laurens-reael","1583","1637","Laurens Reael","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/laurens-reael","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/reae002","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/marcus-van-vaernewyck","1518","1569","Marcus van Vaernewyck","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/marcus-van-vaernewyck","nodeID://b689881","http://data.bibliotheken.nl/id/dbnla/vaer003","Gent"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/nicolaus-grudius","1504","1570","Nicolaus Grudius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/nicolaus-grudius","nodeID://b689859","http://data.bibliotheken.nl/id/dbnla/grud001","Leuven"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/otto-van-veen","1556","1629","Otto van Veen","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/otto-van-veen","nodeID://b689864","http://data.bibliotheken.nl/id/dbnla/vaen001","Leiden"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/peter-scholier","1582","1635","Peter Scholier","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/peter-scholier","nodeID://b689873","http://data.bibliotheken.nl/id/dbnla/scho089","Antwerpen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petreius-tiara","1514","1586","Petreius Tiara","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petreius-tiara","nodeID://b689924","http://data.bibliotheken.nl/id/dbnla/tiar002","Workum"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-bertius","1565","1629","Petrus Bertius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-bertius","nodeID://b689928","http://data.bibliotheken.nl/id/dbnla/bert014","Alveringem"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-paulus-rubens","1577","1640","Petrus Paulus Rubens","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-paulus-rubens","nodeID://b689988","http://data.bibliotheken.nl/id/dbnla/rube001","Siegen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49900","1576-01-12","1660-04-30","Petrus Scriverius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-scriverius","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/scri001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-scriverius","1576","1660","Petrus Scriverius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/petrus-scriverius","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/scri001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/philips-van-marnix-van-sint-aldegonde","1540","1598","Philips van Marnix van Sint Aldegonde","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/philips-van-marnix-van-sint-aldegonde","nodeID://b689876","http://data.bibliotheken.nl/id/dbnla/marn001","Brussel"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pierius-winsemius","1586","1644","Piërius Winsemius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pierius-winsemius","nodeID://b689887","http://data.bibliotheken.nl/id/dbnla/wins004","Leeuwarden"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-bor","1559","1635","Pieter Bor","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-bor","nodeID://b689933","http://data.bibliotheken.nl/id/dbnla/bor_001","Utrecht"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-bor","1559","1635","Pieter Bor","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-bor","nodeID://b689933","http://data.bibliotheken.nl/id/dbnla/bor_001","Utrecht 1653"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-cornelisz-hooft","1581","1647","Pieter Cornelisz. Hooft","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-cornelisz-hooft","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/hoof001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-hogerbeets","1542","1599","Pieter Hogerbeets","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/pieter-hogerbeets","nodeID://b689896","http://data.bibliotheken.nl/id/dbnla/hoge013","Hoorn"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/roemer-visscher","1547","1620","Roemer Visscher","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/roemer-visscher","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/viss004","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-coster","1579","1665","Samuel Coster","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-coster","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/cost001","Amsterdam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/17272","1579-09-16","1665-04-08","Samuel Coster","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/samuel-coster","nodeID://b689857","http://data.bibliotheken.nl/id/dbnla/cost001","Amsterdam"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodoor-rodenburg","1578","1644","Theodoor Rodenburg","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodoor-rodenburg","nodeID://b689873","http://data.bibliotheken.nl/id/dbnla/rode001","Antwerpen"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodorus-velius","1572","1630","Theodorus Velius","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/theodorus-velius","nodeID://b689896","http://data.bibliotheken.nl/id/dbnla/veli001","Hoorn"
"https://data.create.humanities.uva.nl/id/schrijverskabinet/person/willem-baudart","1565","1640","Willem Baudart","https://data.create.humanities.uva.nl/id/schrijverskabinet/person/willem-baudart","nodeID://b689994","http://data.bibliotheken.nl/id/dbnla/baud002","Deinze"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://www.wikidata.org/entity/Q2641964","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://viaf.org/viaf/9870851","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://www.biografischportaal.nl/persoon/04836844","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","https://rkd.nl/explore/artists/9124","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://data.bibliotheken.nl/id/dbnla/bloe005","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://data.bibliotheken.nl/id/thes/p075105632","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://viaf.org/viaf/95855591","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://vocab.getty.edu/ulan/500028176","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://ta.sandrart.net/-person-2540","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1034","1601","http://www.vondel.humanities.uva.nl/ecartico/persons/1034#deathdate","Hendrick Bloemaert","http://www.vondel.humanities.uva.nl/ecartico/persons/1034","http://www.vondel.humanities.uva.nl/ecartico/places/512","http://hdl.handle.net/10934/RM0001.PEOPLE.2334","Utrecht"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1354","1596-12-24","http://www.vondel.humanities.uva.nl/ecartico/persons/1354#deathdate","Leonard Bramer","http://www.vondel.humanities.uva.nl/ecartico/persons/1354","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://www.wikidata.org/entity/Q979381","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1354","1596-12-24","http://www.vondel.humanities.uva.nl/ecartico/persons/1354#deathdate","Leonard Bramer","http://www.vondel.humanities.uva.nl/ecartico/persons/1354","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://viaf.org/viaf/95318957","Delft"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1354","1596-12-24","http://www.vondel.humanities.uva.nl/ecartico/persons/1354#deathdate","Leonard Bramer","http://www.vondel.humanities.uva.nl/ecartico/persons/1354","http://www.vondel.humanities.uva.nl/ecartico/places/97","http://www.biografischportaal.nl/persoon/00136624","Delft"
